id,user,updated,source,text,tags,html_start_node,html_end_node,start_offset,end_offset,reply_to
"wyk8yF33Eem3uG8y4X8OyQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:52.358756+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Audiences and reviewers first took the novel to be written by Percy Shelley. According to Mary Shelley in her 1831 edition of the novel, Percy wrote the entirety of this 1818 Preface, which would reappear in all future editions. We now know that he also revised passages from Mary's manuscript before printing in 1818. For details of his revisions, see Charles Robinson, ed., *The Original Frankenstein *Italic** (New York: Vintage Classics, 2009): 44-252.","authorship","/span[14]","/span[14]",0,11,
"x5IdwF33EemVEa-SvNaehw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:59.779025+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","In the ancient Greece it was common practice to enslave entire populations of a conquered nation. Greece was conquered by the Romans in 146 CE.","slavery;Ancient Greece;Rome","/p[129]","/p[129]",973,1001,
"xJzd0F33EemxRgfSlXLDkw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:54.777657+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Creature first learns these figures by their family names of brother, sister, father, daughter as much as by their proper names, a sign that he is sensitive to ""domestic affections""","famly;domestic affections","/p[325]","/p[325]",1282,1358,
"xO6j0IJWEemSKydZV7vUVA","acct:frankensteinvariorum@hypothes.is","2019-05-29T21:35:05.531152+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In a lengthy amendment to the 1831 edition, Shelley emphasizes Victor's wariness in becoming close to Elizabeth, should she meet the same fate as Justine. Importantly, the journey along the Arve Valley is made by Victor alone, giving him cause to reflect on his journey with greater nostalgia. In the earlier editions, Victor travels with Elizabeth, his father, and his brother Ernest. Shelley also made a number of subsequent pronoun amendments to account for Victor's lone voyage.","change-ann","/p[301]","/p[297]",489,915,
"xWKf6F33EemIljcim5SLTw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:56.113026+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor sails northeast toward the Black Sea, whose far shore is Russia.","Black Sea;Russia","/p[693]","/p[693]",263,330,
"xiJz1l33Eemn1V_zwUoDYw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:57.325140+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","(Deleted in 1831). Percy Shelley had suffered negative rulings by the English court system and Mary seems to share his moral judgment on the legal profession. This skepticism will soon be reinforced in the novel by the court's harsh treatment of Justine Moritz. ","law;legal system;lawyers;professions","/p[162]","/p[162]",793,1013,
"xt3ZRl33EemubJ-E4PE2Xg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:23:58.584644+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor could (possibly) have read ""Tintern Abbey""(published in September 1798) within the novel's time frame. But the lines quoted here suggest Clerval is identified, not with the poet of 1798 who wrote this poem, but with the earlier moment in Wordsworth's genealogy when his senses were wholly absorbed in the sights and sounds of ""nature""--and not yet with the ""philosophic mind"" that Wordsworth's poem makes the final stage of coming to poetiic powers. Clerval could not have been a Romantic poet, though his sensibilities might have made him one, had he not been killed by the Creature.","","/div[7]/span[9]","/div[7]/span[9]",0,29,
"y-GVkF33Eem3uiuORgQp3w","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:24:07.012250+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Although the word comes from Arabic, ""alchemy"" has its roots in the ancient world, which seemed preoccupied with the transformation of materials, especially with turning base metals such as lead and tin into gold and silver.

Both Victor's father and later Professor Krempe strongly distinguish between the modern, rational science of chemistry and irrational, premodern alchemy.","alchemy;Arabic;science","/p[87]","/p[87]",527,613,
"yFBBGl33Eem_rJfTsqhcAA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:24:00.997090+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Creature suggests that what is so horrific is not his dissimilarity to humans but his similarity.","monsters;uncanny;rejection","/p[386]","/p[386]",1350,1423,
"yQ24vF33Eem3uUeg5zBvxA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:24:02.264175+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","This is what Wordsworth says of his sister Dorothy in the final section of ""Tintern Abbey""--she is an image of his former self, the one enraptured by the cataracts of 1793, his first visit to the Wye Valley, not the matured mind speaking in the poem of 1798. But now it is Victor who sees in Henry Clerval his own ""former"" and potential self--inquisitive and open to possibility, rather than the blasted tragic self Victor now sees himself as having become. ","","/p[503]","/p[503]",4,48,
"ycOlUF33Eemjv_dHMV2pLQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:24:03.449767+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","An incantation in Agrippa's book, *De occulta philosophia*, was said to conjure demonic beings.","demons;magic;Agrippa","/p[90]","/p[90]",32,63,
"ynnmqF33EemrCYcDt0rNZg","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:24:04.654715+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Appears to be a reference to Charles Lamb's poem ""The Old Familiar Faces"":

I have had playmates, I have had companions, 
In my days of childhood, in my joyful school-days, 
All, all are gone, the old familiar faces. 

I have been laughing, I have been carousing, 
Drinking late, sitting late, with my bosom cronies, 
All, all are gone, the old familiar faces. 

I loved a love once, fairest among women; 
Closed are her doors on me, I must not see her — 
All, all are gone, the old familiar faces. 

I have a friend, a kinder friend has no man; 
Like an ingrate, I left my friend abruptly; 
Left him, to muse on the old familiar faces. 

Ghost-like, I paced round the haunts of my childhood. 
Earth seemed a desert I was bound to traverse, 
Seeking to find the old familiar faces. 

Friend of my bosom, thou more than a brother, 
Why wert not thou born in my father's dwelling? 
So might we talk of the old familiar faces — 

How some they have died, and some they have left me, 
And some are taken from me; all are departed; 
All, all are gone, the old familiar faces.
","","/p[105]","/p[105]",592,613,
"yy9bRl33Eemin0uA4mGNVQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:24:05.835400+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Appears as ""misfortunes"" in the 1818 edition. ","","/p[89]","/p[89]",525,534,
"z750WF33Eemg6yuuwXPyTQ","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:24:13.483994+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","In addition to French, it stands to reason that Victor and Elizabeth would have also known German, which was still the predominant language in Switzerland. English and Latin bear mentioning since they were less common at this time, at least for daily use. Latin also draws a connection to Victor's studies, since much of his course instruction would have been in Latin.","language;French;Switzerland;France;Latin;German;Elizabeth","/p[83]","/p[83]",622,668,
"zJu0XF33EemZNH8lNDUIvA","acct:frankensteinvariorum@hypothes.is","2019-06-04T12:28:57.886884+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In the 1818 edition, Walton doubts--in parenthesis--that he will be able to receive future letters from Margaret. The doubt disappears from the 1831 edition. ","","/p[44]","/p[44]",358,455,
"zWj3Cl33EemyU3PO8x3WZA","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:24:09.532698+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","From the French ""countryside""; that is, a country house.","","/p[105]","/p[105]/i[1]",0,226,
"zk_BEl33EemDdyvmXuSLsw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:24:11.064193+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Appears as ""must not omit to"" in the 1818 edition.","","/p[109]","/p[109]",292,296,
"zwj4Jl33EemW34vUVCDrAw","acct:frankensteinvariorum@hypothes.is","2019-04-13T14:24:12.296173+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Autumn of 1794.","","/p[391]","/p[391]",78,119,
